judul,kategori,prices,info,hyperlink,img_hyperlinks
RUMAH LUAS TIGA KAMAR TIDUR DI PERUMAHAN ELITE BALIKPAPAN,Rumah,"Rp 1,7 MiliarCicilan : 7 Jutaan per bulan",32LT : 200 m²LB : 150 m²,https://www.rumah123.com//properti/balikpapan/hos12415749/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12415749/original/hos12415749-rumah-di-jual-di-balikpapan-baru-balikpapan-1673488662.jpg
APPARTHOUSE di tengah Kota balikpapan.  ,Rumah,Rp 395 JutaCicilan : 1 Jutaan per bulan,21LT : 60 m²LB : 55 m²,https://www.rumah123.com//properti/balikpapan/hos12070591/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12070591/original/hos12070591-rumah-di-jual-di-balikpapan-utara-balikpapan-1670814915.jpg
163 Balikpapan Pesona Alam Permai Rumah 6 Kamar Tidur Siap Huni,Rumah,"Rp 1,5 MiliarCicilan : 6 Jutaan per bulan",64LT : 200 m²LB : 240 m²,https://www.rumah123.com//properti/balikpapan/hos12330145/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-10-04-54-26-87247da0-6717-4003-b050-cbe10f8feb3a.jpg
RUMAH MEWAH PLUS FURNISHED DI PUSAT KOTA,Rumah,"Rp 1,9 MiliarCicilan : 8 Jutaan per bulan",441LT : 283 m²LB : 263 m²,https://www.rumah123.com//properti/balikpapan/hos12325276/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12325276/original/hos12325276-rumah-di-jual-di-balikpapan-tengah-balikpapan-1672884814.jpg
LUXURY THREE BEDROOM APARTMENT BORNEO BAY MARTADIPURA TOWER BALIKPAPAN,Apartemen,"Rp 2,25 MiliarCicilan : 10 Jutaan per bulan",32LB : 97 m²,https://www.rumah123.com//properti/balikpapan/aps2782060/,https://picture.rumah123.com/r123/720x420-crop/apartment/ap27/2782060/original/aps2782060-apartemen-di-jual-di-klandasan-ilir-balikpapan-1671071924.jpg
RUMAH HOOK BERSIH BARU RENOVASI DALAM PERUMAHAN BESAR BALIKPAPAN,Rumah,"Rp 1,81 MiliarCicilan : 8 Jutaan per bulan",52LT : 206 m²LB : 139 m²,https://www.rumah123.com//properti/balikpapan/hos12030689/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12030689/original/hos12030689-rumah-di-jual-di-balikpapan-utara-balikpapan-1670477482.jpg
RUMAH LUAS MEWAH DENGAN KOLAM RENANG DALAM KAWASAN RUMAH ELITE BALIKPAPAN,Rumah,"Rp 9,5 MiliarCicilan : 43 Jutaan per bulan",43LT : 670 m²LB : 400 m²,https://www.rumah123.com//properti/balikpapan/hos12030548/,https://picture.rumah123.com/r123/720x420-crop/house/ho12/12030548/original/hos12030548-rumah-di-jual-di-balikpapan-selatan-balikpapan-1670476856.jpg
Rumah Jalan Siaga Balikpapan.,Rumah,"Rp 2,8 MiliarCicilan : 12 Jutaan per bulan",LT : 320 m²LB : 110 m²,https://www.rumah123.com//properti/balikpapan/hos11737208/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-11-10-04-26-39-870666c1-84da-4fbf-bccb-e83de21efd00.jpg
APPARTEMEN BORNEO BAY FULL FURNISH SIAP HUNI,Apartemen,Rp 700 JutaCicilan : 3 Jutaan per bulan,11LB : 31 m²,https://www.rumah123.com//properti/balikpapan/aps2748959/,https://picture.rumah123.com/r123/720x420-crop/apartment/ap27/2748959/original/aps2748959-apartemen-di-jual-di-klandasan-ilir-balikpapan-1667460353.jpg
Rumah ellite full furnish di tengah kota,Rumah,"Rp 1,8 MiliarCicilan : 8 Jutaan per bulan",44LT : 186 m²LB : 160 m²,https://www.rumah123.com//properti/balikpapan/hos11498605/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11498605/original/hos11498605-rumah-di-jual-di-balikpapan-utara-balikpapan-1666253473.jpg
RUMAH BDI,Rumah,"Rp 1,7 MiliarCicilan : 7 Jutaan per bulan",43LT : 180 m²LB : 100 m²,https://www.rumah123.com//properti/balikpapan/hos11494154/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11494154/original/hos11494154-rumah-di-jual-di-balikpapan-selatan-balikpapan-1666234734.jpg
RUMAH LUAS MEWAH DEPAN TAMAN DAN LAPANGAN BASKET DALAM PERUMAHAN ELITE BALIKPAPAN,Rumah,"Rp 9,5 MiliarCicilan : 43 Jutaan per bulan",44LT : 396 m²LB : 289 m²,https://www.rumah123.com//properti/balikpapan/hos11417461/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11417461/original/hos11417461-rumah-di-jual-di-balikpapan-baru-balikpapan-1665628960.jpg
Rumah Konsep Elegant Dan Dihook Dekat Terminal Bus ,Rumah,Rp 1 MiliarCicilan : 4 Jutaan per bulan,22LT : 135 m²LB : 135 m²,https://www.rumah123.com//properti/balikpapan/hos11124650/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11124650/original/hos11124650-rumah-di-jual-di-balikpapan-utara-balikpapan-1663211976.jpg
RUMAH MINIMALIS COCOK UNTUK USAHA  DI JLN  MAYJEN SUTOYO COCOK UNTUK USAHA,Rumah,"Rp 2,5 MiliarCicilan : 11 Jutaan per bulan",62LT : 128 m²LB : 120 m²,https://www.rumah123.com//properti/balikpapan/hos11124142/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11124142/original/hos11124142-rumah-di-jual-di-klandasan-ilir-balikpapan-1663209424.jpg
RUMAH HOOK LUAS MEWAH DALAM PERUMAHAN ELITE BALIKPAPAN,Rumah,Rp 4 MiliarCicilan : 18 Jutaan per bulan,44LT : 296 m²LB : 245 m²,https://www.rumah123.com//properti/balikpapan/hos11124090/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11124090/original/hos11124090-rumah-di-jual-di-balikpapan-baru-balikpapan-1663208875.jpg
MINIMALIS MODERN TERAWAT DALAM KOMPLEK ONE GATE SYSTEM,Rumah,"Rp 2,2 MiliarCicilan : 9 Jutaan per bulan",33LT : 220 m²LB : 160 m²,https://www.rumah123.com//properti/balikpapan/hos11008307/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11008307/original/hos11008307-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703832819.jpg
TERMURAH JARANG ADA RUMAH POSISI HOOK,Rumah,Rp 600 JutaCicilan : 2 Jutaan per bulan,21LT : 144 m²LB : 72 m²,https://www.rumah123.com//properti/balikpapan/hos11006351/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11006351/original/hos11006351-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703832793.jpg
RUMAH MINIMALIS DITENGAH KOTA BALIKPAPAN,Rumah,"Rp 1,8 MiliarCicilan : 8 Jutaan per bulan",32LT : 140 m²LB : 70 m²,https://www.rumah123.com//properti/balikpapan/hos11006178/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11006178/original/hos11006178-rumah-di-jual-di-balikpapan-selatan-balikpapan-1662009455.jpg
SIAP HUNI LINGKUNGAN RAMAH ANAK DALAM KOMPLEK HARGA BERSAHABAT,Rumah,Rp 850 JutaCicilan : 3 Jutaan per bulan,32LT : 120 m²LB : 110 m²,https://www.rumah123.com//properti/balikpapan/hos11006156/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11006156/original/hos11006156-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703831257.jpg
Rumah Minimalis Include Dapur Dan Pagar,Rumah,Rp 400 JutaCicilan : 1 Jutaan per bulan,211LT : 96 m²LB : 39 m²,https://www.rumah123.com//properti/balikpapan/hos10945771/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1355633/2022-08-25-04-22-18-9828e4c9-1c44-45ea-9a5a-72dd063d7ea3.png
"Kredit Rumah Angsuran Murah, Cash Pun Jadi",Rumah,Rp 231 JutaCicilan : 1 Jutaan per bulan,21LT : 90 m²LB : 36 m²,https://www.rumah123.com//properti/balikpapan/hos10945290/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1355633/2023-06-29-06-55-13-27743304-5915-4305-8411-864fbeff85e2.png
Rumah Di Wahana Asri,Rumah,"Rp 1,4 MiliarCicilan : 6 Jutaan per bulan",22LT : 270 m²LB : 80 m²,https://www.rumah123.com//properti/balikpapan/hos10840649/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1040256/2022-08-11-12-29-16-080195d9-527a-4b70-9524-39f89a059716.jpg
Rumah di Villa Permata,Rumah,Rp 400 JutaCicilan : 1 Jutaan per bulan,21LT : 120 m²LB : 48 m²,https://www.rumah123.com//properti/balikpapan/hos10840633/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1040256/2022-08-11-12-23-11-8600d9ac-c0e1-420f-a6f7-23ad31f79b81.jpg
RUMAH DI AREA WIKA BALIKPAPAN,Rumah,Rp 740 JutaCicilan : 3 Jutaan per bulan,31LT : 120 m²LB : 100 m²,https://www.rumah123.com//properti/balikpapan/hos10780309/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10780309/original/hos10780309-rumah-di-jual-di-balikpapan-utara-balikpapan-1659590428.jpg
REGENCY,Rumah,Rp 500 JutaCicilan : 2 Jutaan per bulan,21LT : 96 m²LB : 96 m²,https://www.rumah123.com//properti/balikpapan/hos10734652/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734652/original/hos10734652-rumah-di-jual-di-balikpapan-selatan-balikpapan-1659025673.jpg
RUMAH MINIMALIS BEBAS BANJIR DI GUNUNG GUNTUR,Rumah,Rp 550 JutaCicilan : 2 Jutaan per bulan,21LT : 78 m²LB : 40 m²,https://www.rumah123.com//properti/balikpapan/hos10734653/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734653/original/hos10734653-rumah-di-jual-di-gn.-sari-ilir-balikpapan-1659025674.jpg
PERUM BUKIT MUTIARA,Rumah,Rp 650 JutaCicilan : 2 Jutaan per bulan,22LT : 120 m²LB : 120 m²,https://www.rumah123.com//properti/balikpapan/hos10734651/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734651/original/hos10734651-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025673.jpg
RUMAH BARU SELESAI RENOVASI 2 LANTAI SIAP HUNI DI BALIKPAPAN BARU.,Rumah,"Rp 3,1 MiliarCicilan : 14 Jutaan per bulan",4LT : 200 m²LB : 250 m²,https://www.rumah123.com//properti/balikpapan/hos10734649/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734649/original/hos10734649-rumah-di-jual-di-balikpapan-baru-balikpapan-1659025672.jpg
PERUM GRIYA PERMATA ASRI,Rumah,Rp 900 JutaCicilan : 4 Jutaan per bulan,31LT : 200 m²LB : 120 m²,https://www.rumah123.com//properti/balikpapan/hos10734650/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734650/original/hos10734650-rumah-di-jual-di-balikpapan-selatan-balikpapan-1659025672.jpg
RUMAH BESAR BAGUS COCOK UNTUK USAHA  AREA INDRAKILA,Rumah,"Rp 3,5 MiliarCicilan : 15 Jutaan per bulan",54LT : 401 m²LB : 201 m²,https://www.rumah123.com//properti/balikpapan/hos10734648/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734648/original/hos10734648-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025670.jpg
RUMAH SULTAN CANTIK TERAWAT SIAP HUNI DI BALIKPAPAN UTARA,Rumah,"Rp 4,7 MiliarCicilan : 21 Jutaan per bulan",4LT : 538 m²LB : 250 m²,https://www.rumah123.com//properti/balikpapan/hos10734647/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734647/original/hos10734647-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025669.jpg
RUMAH MINiMALIS SIAP HUNI DI  KEBUN SAYUR,Rumah,Rp 3 MiliarCicilan : 13 Jutaan per bulan,77LT : 600 m²LB : 550 m²,https://www.rumah123.com//properti/balikpapan/hos10734646/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734646/original/hos10734646-rumah-di-jual-di-marga-sari-balikpapan-1659025666.jpg
RUMAH MINIMALIS MODERN SIAP HUNI DI SEPINGGAN PRATAMA,Rumah,"Rp 2,5 MiliarCicilan : 11 Jutaan per bulan",32LT : 176 m²LB : 80 m²,https://www.rumah123.com//properti/balikpapan/hos10734645/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734645/original/hos10734645-rumah-di-jual-di-sepinggan-balikpapan-1659025662.jpg
RUMAH MINIMALIS SIAP HUNI DI TAMAN SARI BUKIT MUTIARA (WIKA),Rumah,"Rp 1,5 MiliarCicilan : 6 Jutaan per bulan",42LT : 200 m²LB : 200 m²,https://www.rumah123.com//properti/balikpapan/hos10734642/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734642/original/hos10734642-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025660.jpg
RUMAH MINIMALIS SIAP HUNI BALIKPAPAN REGENCY,Rumah,Rp 995 JutaCicilan : 4 Jutaan per bulan,31LT : 180 m²LB : 60 m²,https://www.rumah123.com//properti/balikpapan/hos10734643/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734643/original/hos10734643-rumah-di-jual-di-balikpapan-selatan-balikpapan-1659025661.jpg
RUMAH 2 LANTAI BARU SElESAI RENOVvASI BALIKPAPAN REGENCY,Rumah,"Rp 1,5 MiliarCicilan : 6 Jutaan per bulan",43LT : 157 m²LB : 200 m²,https://www.rumah123.com//properti/balikpapan/hos10734641/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734641/original/hos10734641-rumah-di-jual-di-balikpapan-selatan-balikpapan-1659025660.jpg
BALIKPAPAN BARU,Rumah,"Rp 2,5 MiliarCicilan : 11 Jutaan per bulan",42LT : 200 m²LB : 275 m²,https://www.rumah123.com//properti/balikpapan/hos10734640/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734640/original/hos10734640-rumah-di-jual-di-damai-balikpapan-1659025659.jpg
RUMAH MINIMALIS SIAP HUNI DI TAMAN SARI BUKIT MUTIARA,Rumah,"Rp 1,3 MiliarCicilan : 5 Jutaan per bulan",31LT : 144 m²LB : 110 m²,https://www.rumah123.com//properti/balikpapan/hos10734639/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734639/original/hos10734639-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025658.jpg
BORNEO PARADISO,Rumah,Rp 900 JutaCicilan : 4 Jutaan per bulan,52LT : 178 m²LB : 100 m²,https://www.rumah123.com//properti/balikpapan/hos10734638/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734638/original/hos10734638-rumah-di-jual-di-balikpapan-selatan-balikpapan-1659025656.jpg
GRAHA INDAH,Rumah,Rp 600 JutaCicilan : 2 Jutaan per bulan,31LT : 108 m²LB : 100 m²,https://www.rumah123.com//properti/balikpapan/hos10734636/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10734636/original/hos10734636-rumah-di-jual-di-balikpapan-utara-balikpapan-1659025655.jpg
RUMAH 2 LANTAI AREA SEKOLAHAN ,Rumah,"Rp 4,7 MiliarCicilan : 21 Jutaan per bulan",541LT : 538 m²LB : 250 m²,https://www.rumah123.com//properti/balikpapan/hos10733663/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1643432/2022-07-28-13-16-33-921add29-74d2-407c-9097-ddceb8004c26.jpg
RUMAH CANTIK DI KOMPLEK PERUMAHAN ELIT,Rumah,"Rp 2,5 MiliarCicilan : 11 Jutaan per bulan",321LT : 178 m²LB : 80 m²,https://www.rumah123.com//properti/balikpapan/hos10733590/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1643432/2022-07-28-12-54-41-b7762a3f-a527-4fe4-9418-b87bdddedee5.jpg
RUMAH MINIMALIS DITENGAH KOTA balikpapan,Rumah,Rp 1 MiliarCicilan : 4 Jutaan per bulan,32LT : 180 m²LB : 108 m²,https://www.rumah123.com//properti/balikpapan/hos10726534/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10726534/original/hos10726534-rumah-di-jual-di-balikpapan-selatan-balikpapan-1658986360.jpg
DI JUAL RUMAH STRATEGIS DI KAWASAN PERUMAHAN BALIKPAPAN BARU,Rumah,"Rp 2,7 MiliarCicilan : 12 Jutaan per bulan",32LT : 200 m²LB : 120 m²,https://www.rumah123.com//properti/balikpapan/hos10724188/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10724188/original/hos10724188-rumah-di-jual-di-damai-balikpapan-1679985886.jpg
RUMAH SATU LANTAI DI KAWASAN PERUMAHAN BORNEO PARADISO,Rumah,Rp 400 JutaCicilan : 1 Jutaan per bulan,21LT : 60 m²LB : 30 m²,https://www.rumah123.com//properti/balikpapan/hos10675216/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10675216/original/hos10675216-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679985895.jpg
DESIGN MINIMALIS DEKAT ISLAMIC CENTER,Rumah,Rp 950 JutaCicilan : 4 Jutaan per bulan,32LT : 128 m²LB : 75 m²,https://www.rumah123.com//properti/balikpapan/hos10620823/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10620823/original/hos10620823-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703831469.jpg
RUMAH BALIKPAPAN SIAP HUNI CIPUTRA PUSAT KOTA FURNISH,Rumah,"Rp 1,7 MiliarCicilan : 7 Jutaan per bulan",32LT : 150 m²LB : 135 m²,https://www.rumah123.com//properti/balikpapan/hos10436306/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10436306/original/hos10436306-rumah-di-jual-di-balikpapan-selatan-balikpapan-1655369602.jpg
RUMAH TIGA KAMAR DALAM CLUSTER WIKA,Rumah,"Rp 1,3 MiliarCicilan : 5 Jutaan per bulan",32LT : 150 m²LB : 90 m²,https://www.rumah123.com//properti/balikpapan/hos10339490/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10339490/original/hos10339490-rumah-di-jual-di-balikpapan-utara-balikpapan-1703831480.jpg
RUMAH 3 BANGUNAN TERPISAH BERKONSEP COTTAGE,Rumah,"Rp 4,2 MiliarCicilan : 19 Jutaan per bulan",56LT : 770 m²LB : 350 m²,https://www.rumah123.com//properti/balikpapan/hos10260651/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10260651/original/hos10260651-rumah-di-jual-di-batu-ampar-balikpapan-1652960951.jpg
 DI JUAL RUMAH SHM DI PERUMAHAN ELIT CITRA CITY,Rumah,"Rp 5,5 MiliarCicilan : 24 Jutaan per bulan",43LT : 500 m²LB : 250 m²,https://www.rumah123.com//properti/balikpapan/hos10211092/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10211092/original/hos10211092-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679985949.jpg
HUNIAN DAN TANAH KEBUN LUAS PINGGIR JALAN PROPINSI BEBAS BANJIR,Rumah,Rp 3 MiliarCicilan : 13 Jutaan per bulan,42LT : 2280 m²LB : 225 m²,https://www.rumah123.com//properti/balikpapan/hos10161331/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10161331/original/hos10161331-rumah-di-jual-di-balikpapan-timur-balikpapan-1651115417.jpg
RUMAH 2 LANTI MEWAH DAN ISTIMEWA,Rumah,"Rp 3,9 MiliarCicilan : 17 Jutaan per bulan",44LT : 300 m²LB : 330 m²,https://www.rumah123.com//properti/balikpapan/hos9989782/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9989782/original/hos9989782-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703826413.jpg
RUMAH HITUNG TANAH,Rumah,Rp 700 JutaCicilan : 3 Jutaan per bulan,31LT : 208 m²LB : 70 m²,https://www.rumah123.com//properti/balikpapan/hos9989382/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9989382/original/hos9989382-rumah-di-jual-di-balikpapan-barat-balikpapan-1703832818.jpg
"RUMAH DALAM KOTA,PERUM KORPRI",Rumah,"Rp 3,1 MiliarCicilan : 14 Jutaan per bulan",51LT : 600 m²LB : 350 m²,https://www.rumah123.com//properti/balikpapan/hos9941261/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9941261/original/hos9941261-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683599312.jpg
HOOK BESAR DALAM PERUMAHAN ELIT,Rumah,"Rp 3,8 MiliarCicilan : 17 Jutaan per bulan",43LT : 322 m²LB : 230 m²,https://www.rumah123.com//properti/balikpapan/hos9573527/,https://picture.rumah123.com/r123/720x420-crop/house/ho95/9573527/original/hos9573527-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703827367.jpg
RUMAH CLASSIC BALIKPAPAN DAN KOS TERAWAT DEKAT SMK AIRLANGGA DAN KAMPUS STIEPAN,Rumah,"Rp 2,49 MiliarCicilan : 11 Jutaan per bulan",42LT : 540 m²LB : 207 m²,https://www.rumah123.com//properti/balikpapan/hos9224802/,https://picture.rumah123.com/r123/720x420-crop/house/ho92/9224802/original/hos9224802-rumah-di-jual-di-balikpapan-tengah-balikpapan-1637817196.jpg
RUMAH TIGA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,Rumah,"Rp 1,33 MiliarCicilan : 6 Jutaan per bulan",32LT : 120 m²LB : 120 m²,https://www.rumah123.com//properti/balikpapan/hos9026507/,https://picture.rumah123.com/r123/720x420-crop/house/ho90/9026507/original/hos9026507-rumah-di-jual-di-balikpapan-selatan-balikpapan-1634775673.jpg
MILONO,Rumah,"Rp 3,2 MiliarCicilan : 14 Jutaan per bulan",1213LT : 400 m²LB : 400 m²,https://www.rumah123.com//properti/balikpapan/hos8990666/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8990666/original/hos8990666-rumah-di-jual-di-klandasan-ulu-balikpapan-1634172012.jpg
TURUN HARGA RUMAH MEWAH DEPAN BSBS,Rumah,"Rp 7,75 MiliarCicilan : 35 Jutaan per bulan",652LT : 380 m²LB : 500 m²,https://www.rumah123.com//properti/balikpapan/hos8958258/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8958258/original/hos8958258-rumah-di-jual-di-balikpapan-selatan-di-balikpapan-1633596754611.jpg
KANTOR/ MESS/ RUMAH TINGGAL STRATEGIS JUAL CEPAT,Rumah,"Rp 4,5 MiliarCicilan : 20 Jutaan per bulan",742LT : 550 m²LB : 550 m²,https://www.rumah123.com//properti/balikpapan/hos8957788/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8957788/original/hos8957788-rumah-di-jual-di-balikpapan-utara-di-balikpapan-16335930890466.jpg
"TURUN HARGA RUMAH BARU, CITRA INDAH",Rumah,"Rp 4,6 MiliarCicilan : 20 Jutaan per bulan",541LT : 425 m²LB : 300 m²,https://www.rumah123.com//properti/balikpapan/hos8955646/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8955646/original/hos8955646-rumah-di-jual-di-balikpapan-selatan-di-balikpapan-16335773273084.jpg
TURUN HARGA RUMAH BARU,Rumah,"Rp 4,5 MiliarCicilan : 20 Jutaan per bulan",551LT : 250 m²LB : 300 m²,https://www.rumah123.com//properti/balikpapan/hos8955542/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8955542/original/hos8955542-rumah-di-jual-di-balikpapan-selatan-di-balikpapan-1633576482544.jpg
TURUN HARGA RUMAH MEWAH TENGAH KOTA pusat kota perum ELITE,Rumah,Rp 12 MiliarCicilan : 54 Jutaan per bulan,5410LT : 700 m²LB : 550 m²,https://www.rumah123.com//properti/balikpapan/hos8955338/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8955338/original/hos8955338-rumah-di-jual-di-balikpapan-selatan-di-balikpapan-16335751564307.jpg
RUMAH MEWAH ELEGAN DI PINGGIR JALAN BESAR KOTA BALIKPAPAN,Rumah,"Rp 4,2 MiliarCicilan : 19 Jutaan per bulan",54LT : 540 m²LB : 300 m²,https://www.rumah123.com//properti/balikpapan/hos8921983/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8921983/original/hos8921983-rumah-di-jual-di-balikpapan-utara-balikpapan-1632979124.jpg
"BALIKPAPAN,  PONDOK KARYA AGUNG BESAR (Y140)",Rumah,"Rp 2,2 MiliarCicilan : 9 Jutaan per bulan",52LT : 403 m²LB : 200 m²,https://www.rumah123.com//properti/balikpapan/hos8509999/,https://picture.rumah123.com/r123/720x420-crop/house/ho85/8509999/original/hos8509999-rumah-di-jual-di-sepinggan-balikpapan-1625102294.jpg
