,judul,hyperlink,img_hyperlinks,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
306,RUMAH SATU LANTAI DUA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos11805526/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11805526/original/hos11805526-rumah-di-jual-di-balikpapan-selatan-balikpapan-1668563150.jpg,RUMAH SATU LANTAI DUA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 1,3 Miliar","Balikpapan Utara, Balikpapan",2,1,112 m²,60 m²,,Rumah,HGB - Hak Guna Bangunan,5500 Watt,,,,,,,,,,,,,Dijual
307,RUMAH SATU LANTAI DUA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos11480422/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11480422/original/hos11480422-rumah-di-jual-di-balikpapan-utara-balikpapan-1666143867.jpg,RUMAH SATU LANTAI DUA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,Rp 700 Juta,"Balikpapan Selatan, Balikpapan",2,2,120 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
308,RUMAH SATU LANTAI DUA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos11480422/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11480422/original/hos11480422-rumah-di-jual-di-balikpapan-utara-balikpapan-1666143867.jpg,RUMAH SATU LANTAI DUA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 1,3 Miliar","Balikpapan Utara, Balikpapan",2,1,112 m²,60 m²,,Rumah,HGB - Hak Guna Bangunan,5500 Watt,,,,,,,,,,,,,Dijual
309,RUMAH MINIMALIS SIAP HUNI,https://www.rumah123.com//properti/balikpapan/hos11728421/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11728421/original/hos11728421-rumah-di-jual-di-balikpapan-baru-balikpapan-1667976678.jpg,RUMAH MINIMALIS SIAP HUNI,"Rp 1,3 Miliar","Balikpapan Baru, Balikpapan",2,1,130 m²,81 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
310,RUMAH MINIMALIS SIAP HUNI,https://www.rumah123.com//properti/balikpapan/hos15053082/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15053082/original/hos15053082-rumah-di-jual-di-balikpapan-baru-balikpapan-1696837743.jpg,RUMAH MINIMALIS SIAP HUNI,"Rp 1,3 Miliar","Balikpapan Baru, Balikpapan",2,1,130 m²,81 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
311,163 Balikpapan Pesona Alam Permai Rumah Minimalis Siap Huni,https://www.rumah123.com//properti/balikpapan/hos11636442/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-05-13-13-24-9f368103-ff0c-45fa-9fdf-57dfb3a128d7.jpg,163 Balikpapan Pesona Alam Permai Rumah Minimalis Siap Huni,"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",6,4,200 m²,240 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
312,Komplek Pelita Balikpapan Depan Bandara Sepingan,https://www.rumah123.com//properti/balikpapan/hos11563845/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-26-07-18-18-23180323-497e-4b54-8f62-c34e2e019d0c.jpg,Komplek Pelita Balikpapan Depan Bandara Sepingan,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",3,3,287 m²,280 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,Semi Furnished,1,,Tidak,,PAM atau PDAM,Ya,Bagus,Dijual
313,Komplek Pelita Balikpapan,https://www.rumah123.com//properti/balikpapan/hos11563746/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-26-07-11-17-fc1a0b1c-7b67-4cf4-a415-375eea0dd967.jpg,Komplek Pelita Balikpapan,"Rp 1,8 Miliar","Balikpapan Selatan, Balikpapan",,,381 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Ya,Bagus,Dijual
314,Rumah Mewah Hook Balikpapan Regency Cluster Terbaik Siap Huni Full Furnished 013JR,https://www.rumah123.com//properti/balikpapan/hos11563575/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11563575/original/hos11563575-rumah-di-jual-di-balikpapan-selatan-balikpapan-1666767272.jpg,Rumah Mewah Hook Balikpapan Regency Cluster Terbaik Siap Huni Full Furnished 013JR,Rp 6 Miliar,"Balikpapan Selatan, Balikpapan",8,7,238 m²,410 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,,,,,,,,,,,,,Dijual
315,Rumah di Wika Balikpapan,https://www.rumah123.com//properti/balikpapan/hos11563006/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-26-06-01-50-0e101a9e-91a2-4caf-a6fe-e77ac49cb310.jpg,Rumah di Wika Balikpapan,"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",,,143 m²,132 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Ya,Bagus,Dijual
316,"Rumah Sebelahnya Transmart,satu Lokasi",https://www.rumah123.com//properti/balikpapan/hos11562356/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-26-04-50-27-e571814a-c551-45df-bc0a-0b94a2fab7df.jpg,"Rumah Sebelahnya Transmart,satu Lokasi","Rp 1,5 Miliar","Balikpapan Kota, Balikpapan",,,136 m²,85 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
317,Perum Batu Ampar Lestari Balikpapan,https://www.rumah123.com//properti/balikpapan/hos11490617/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-19-14-38-01-bcde4fe9-7714-4771-8d4e-659489cffb96.jpg,Perum Batu Ampar Lestari Balikpapan,"Rp 1,3 Miliar","Balikpapan Utara, Balikpapan",,,180 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
318,"Rumah minimalis kelihatan ellit nyaman , Bersih, Dekat Bandara",https://www.rumah123.com//properti/balikpapan/hos11486500/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11486500/original/hos11486500-rumah-di-jual-di-balikpapan-selatan-balikpapan-1666165051.jpg,"Rumah minimalis kelihatan ellit nyaman , Bersih, Dekat Bandara",Rp 900 Juta,"Balikpapan Selatan, Balikpapan",2,1,70 m²,40 m²,,Rumah,SHM - Sertifikat Hak Milik,9500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,Bagus,Dijual
319,"Rumah Minimalis, elegan, Bersih, Nyaman, terasa di Hotel",https://www.rumah123.com//properti/balikpapan/hos11485456/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11485456/original/hos11485456-rumah-di-jual-di-balikpapan-selatan-balikpapan-1666161887.jpg,"Rumah Minimalis, elegan, Bersih, Nyaman, terasa di Hotel",Rp 900 Juta,"Balikpapan Selatan, Balikpapan",2,1,127 m²,45 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
320,Rumah Jual Jalan RE.Martadinata Balikpapan,https://www.rumah123.com//properti/balikpapan/hos11485161/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-19-06-23-10-a1dc4c89-4f5c-4991-a833-d18c5ac23c94.jpg,Rumah Jual Jalan RE.Martadinata Balikpapan,"Rp 1,2 Miliar","Balikpapan Tengah, Balikpapan",7,2,171 m²,206 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
321,Rumah di Jl Mesjid Al Raudah .Staal Kuda .Jalan yg ke Arah Pupuk Pass depan Mesjidnya.Pinggir jalan.,https://www.rumah123.com//properti/balikpapan/hos11481908/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-19-03-32-02-98022a58-040f-4de8-9af4-10143f645106.jpg,Rumah di Jl Mesjid Al Raudah .Staal Kuda .Jalan yg ke Arah Pupuk Pass depan Mesjidnya.Pinggir jalan.,"Rp 3,5 Miliar","Balikpapan Kota, Balikpapan",,,592 m²,1500 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Ya,Bagus,Dijual
322,Rumah dan Tanah Luas Jalan Jend Sudirman Depan Mall BSB,https://www.rumah123.com//properti/balikpapan/hos11411848/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2022-10-12-11-47-53-c210cf3a-e370-4e5c-a5d0-e6237e977a9b.jpg,Rumah dan Tanah Luas Jalan Jend Sudirman Depan Mall BSB,Rp 45 Miliar,"Balikpapan Selatan, Balikpapan",,,2000 m²,2500 m²,,Rumah,SHM - Sertifikat Hak Milik,22000 Watt,,1,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,Butuh Renovasi,Dijual
323,RUMAH CANTIK SEMI FURNISH DI WIKA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos11180238/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11180238/original/hos11180238-rumah-di-jual-di-balikpapan-utara-balikpapan-1663736529.jpg,RUMAH CANTIK SEMI FURNISH DI WIKA BALIKPAPAN,"Rp 1,65 Miliar","Balikpapan Utara, Balikpapan",3,1,260 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
324,RUMAH CANTIK SEMI FURNISH DI WIKA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10808437/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10808437/original/hos10808437-rumah-di-jual-di-balikpapan-utara-balikpapan-1659934832.jpg,RUMAH CANTIK SEMI FURNISH DI WIKA BALIKPAPAN,"Rp 1,65 Miliar","Balikpapan Utara, Balikpapan",3,1,260 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
325,RUMAH LOKASI STRATEGIS,https://www.rumah123.com//properti/balikpapan/hos11179589/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11179589/original/hos11179589-rumah-di-jual-di-klandasan-ilir-balikpapan-1663734311.jpg,RUMAH LOKASI STRATEGIS,Rp 550 Juta,"Klandasan Ilir, Balikpapan",5,3,40 m²,40 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
326,Rumah Gaya Elegan Adem Dan Sejuk dekat bandara dan stadion ,https://www.rumah123.com//properti/balikpapan/hos11113409/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11113409/original/hos11113409-rumah-di-jual-di-batakan-balikpapan-1663120495.jpg,Rumah Gaya Elegan Adem Dan Sejuk dekat bandara dan stadion ,"Rp 1,5 Miliar","Batakan, Balikpapan",3,2,130 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,Bagus,Dijual
327,Rumah Minimalis Nyaman Dan Adem serta terawat,https://www.rumah123.com//properti/balikpapan/hos11112315/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11112315/original/hos11112315-rumah-di-jual-di-balikpapan-utara-balikpapan-1663115382.jpg,Rumah Minimalis Nyaman Dan Adem serta terawat,Rp 825 Juta,"Balikpapan Utara, Balikpapan",2,1,113 m²,80 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,Bagus,Dijual
328,DI JUAL CEPAT RUMAH MURAH DI KAWASAN PERUMAHAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos11055491/,https://picture.rumah123.com/r123/720x420-crop/house/ho11/11055491/original/hos11055491-rumah-di-jual-di-balikpapan-selatan-balikpapan-1679985115.jpg,DI JUAL CEPAT RUMAH MURAH DI KAWASAN PERUMAHAN REGENCY,Rp 400 Juta,"Balikpapan Selatan, Balikpapan",2,1,72 m²,36 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
329,GRAND CITY,https://www.rumah123.com//properti/balikpapan/hos10934552/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10934552/original/hos10934552-rumah-di-jual-di-balikpapan-utara-balikpapan-1661312589.jpg,GRAND CITY,"Rp 1,96 Miliar","Balikpapan Utara, Balikpapan",2,1,147 m²,61 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,,,,,,,,,,,Dijual
330,perumahan baru dibangun terasa hotel bintang 5 ,https://www.rumah123.com//properti/balikpapan/hos10933014/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10933014/original/hos10933014-rumah-di-jual-di-batakan-balikpapan-1661303530.jpg,perumahan baru dibangun terasa hotel bintang 5 ,Rp 730 Juta,"Batakan, Balikpapan",2,1,105 m²,43 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,,,Furnished,,,,,,,Baru,Dijual
331,Rumah Minimalis Tingkat 2 Di Tengah Kota Balikpapan,https://www.rumah123.com//properti/balikpapan/hos10932989/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10932989/original/hos10932989-rumah-di-jual-di-balikpapan-utara-balikpapan-1661303170.jpg,Rumah Minimalis Tingkat 2 Di Tengah Kota Balikpapan,Rp 760 Juta,"Balikpapan Utara, Balikpapan",3,2,149 m²,205 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,,,Tidak,,,Tidak,Butuh Renovasi,Dijual
332,RUMAH PLUS KOST-KOST DI TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10829113/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10829113/original/hos10829113-rumah-di-jual-di-balikpapan-tengah-balikpapan-1660118268.jpg,RUMAH PLUS KOST-KOST DI TENGAH KOTA BALIKPAPAN,"Rp 2,7 Miliar","Balikpapan Tengah, Balikpapan",12,11,406 m²,406 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,Unfurnished,,,,,,,Sudah Renovasi,Dijual
333,RUMAH STUDIO EMPAT UNIT UNTUK INVESTASI DI DAERAH RAMAI STRATEGIS,https://www.rumah123.com//properti/balikpapan/hos10715570/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10715570/original/hos10715570-rumah-di-jual-di-balikpapan-selatan-balikpapan-1658894471.jpg,RUMAH STUDIO EMPAT UNIT UNTUK INVESTASI DI DAERAH RAMAI STRATEGIS,Rp 950 Juta,"Balikpapan Selatan, Balikpapan",4,4,150 m²,184 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
334,RUMAH LIMA KAMAR TIDUR LUAS DAN BAGUS FULL FURNISH,https://www.rumah123.com//properti/balikpapan/hos10713866/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10713866/original/hos10713866-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703831473.jpg,RUMAH LIMA KAMAR TIDUR LUAS DAN BAGUS FULL FURNISH,"Rp 4,7 Miliar","Balikpapan Selatan, Balikpapan",5,3,330 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,10000 Watt,,,,,,,,,,,,,Dijual
335,RUMAH MINIMALIS TINGKAT 2 DITENGAH KOTA,https://www.rumah123.com//properti/balikpapan/hos10666763/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10666763/original/hos10666763-rumah-di-jual-di-balikpapan-selatan-balikpapan-1658296894.jpg,RUMAH MINIMALIS TINGKAT 2 DITENGAH KOTA,"Rp 1,8 Miliar","Balikpapan Selatan, Balikpapan",5,2,150 m²,239 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,Unfurnished,1,,,,,,Bagus Sekali,Dijual
336,RUMAH SATU LANTAI LUAS SIRKULASI UDARA BAGUS,https://www.rumah123.com//properti/balikpapan/hos10568582/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10568582/original/hos10568582-rumah-di-jual-di-batu-ampar-balikpapan-1703831483.jpg,RUMAH SATU LANTAI LUAS SIRKULASI UDARA BAGUS,"Rp 1,05 Miliar","Batu Ampar, Balikpapan",3,2,236 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
337,RUMAH SATU LANTAI LOSS TIDAK BANYAK SEKAT,https://www.rumah123.com//properti/balikpapan/hos10565084/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10565084/original/hos10565084-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703832607.jpg,RUMAH SATU LANTAI LOSS TIDAK BANYAK SEKAT,Rp 950 Juta,"Balikpapan Selatan, Balikpapan",3,2,168 m²,168 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
338,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,https://www.rumah123.com//properti/balikpapan/hos10425025/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10425025/original/hos10425025-rumah-di-jual-di-gunung-bahagia-balikpapan-1655259725.jpg,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,"Rp 1,7 Miliar","Gunung Bahagia, Balikpapan",5,3,144 m²,207 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
339,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,https://www.rumah123.com//properti/balikpapan/hos10425025/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10425025/original/hos10425025-rumah-di-jual-di-gunung-bahagia-balikpapan-1655259725.jpg,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,"Rp 1,5 Miliar","Gunung Bahagia, Balikpapan",5,3,144 m²,207 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
340,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,https://www.rumah123.com//properti/balikpapan/hos15874585/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15874585/original/hos15874585-rumah-di-jual-di-gunung-bahagia-balikpapan-1703553235.jpg,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,"Rp 1,7 Miliar","Gunung Bahagia, Balikpapan",5,3,144 m²,207 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
341,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,https://www.rumah123.com//properti/balikpapan/hos15874585/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15874585/original/hos15874585-rumah-di-jual-di-gunung-bahagia-balikpapan-1703553235.jpg,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,"Rp 1,5 Miliar","Gunung Bahagia, Balikpapan",5,3,144 m²,207 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
342,HOOMY COZY DALAM CLUSTER ELIT,https://www.rumah123.com//properti/balikpapan/hos10379158/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10379158/original/hos10379158-rumah-di-jual-di-damai-balikpapan-1703832591.jpg,HOOMY COZY DALAM CLUSTER ELIT,"Rp 2,8 Miliar","Damai, Balikpapan",3,2,240 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
343,RUMAH BESAR YANG CANTIK HARGA MENARIK,https://www.rumah123.com//properti/balikpapan/hos10336437/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336437/original/hos10336437-rumah-di-jual-di-balikpapan-utara-balikpapan-1703832590.jpg,RUMAH BESAR YANG CANTIK HARGA MENARIK,"Rp 1,4 Miliar","Balikpapan Utara, Balikpapan",6,4,231 m²,162 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
344,"BALIKPAPAN,  RUMAH MURAH DEKAT TEMPAT WISATA (Y411)",https://www.rumah123.com//properti/balikpapan/hos10336400/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336400/original/hos10336400-rumah-di-jual-di-karang-joang-balikpapan-1654091415.jpg,"BALIKPAPAN,  RUMAH MURAH DEKAT TEMPAT WISATA (Y411)",Rp 250 Juta,"Karang Joang, Balikpapan",1,1,180 m²,36 m²,,Rumah,HGB - Hak Guna Bangunan,900 Watt,,,,,,,,,,,,,Dijual
345,"BALIKPAPAN,  RUMAH SUPER MURAH DEKAT BB",https://www.rumah123.com//properti/balikpapan/hos10336396/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336396/original/hos10336396-rumah-di-jual-di-damai-balikpapan-1654091373.jpg,"BALIKPAPAN,  RUMAH SUPER MURAH DEKAT BB",Rp 690 Juta,"Damai, Balikpapan",3,2,90 m²,180 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
346,RUMAH DI PERKAMPUNGAN BUTUH UANG,https://www.rumah123.com//properti/balikpapan/hos10336354/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336354/original/hos10336354-rumah-di-jual-di-karang-rejo-balikpapan-1703832609.jpg,RUMAH DI PERKAMPUNGAN BUTUH UANG,Rp 350 Juta,"Karang Rejo, Balikpapan",3,1,171 m²,78 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
347,BAGUS DALAM KOMPLEK PERUMAHAN TRANS IBU KOTA NEGARA BARU,https://www.rumah123.com//properti/balikpapan/hos10336319/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336319/original/hos10336319-rumah-di-jual-di-balikpapan-utara-balikpapan-1703832589.jpg,BAGUS DALAM KOMPLEK PERUMAHAN TRANS IBU KOTA NEGARA BARU,Rp 950 Juta,"Balikpapan Utara, Balikpapan",3,2,160 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
348,RUMAH CANTIK DI PERUMAHAN ELITE,https://www.rumah123.com//properti/balikpapan/hos10253855/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10253855/original/hos10253855-rumah-di-jual-di-balikpapan-selatan-balikpapan-1652883867.jpg,RUMAH CANTIK DI PERUMAHAN ELITE,"Rp 3,5 Miliar","Balikpapan Selatan, Balikpapan",4,3,150 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
349,RUMAH DI SEPINGGAN,https://www.rumah123.com//properti/balikpapan/hos10153926/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10153926/original/hos10153926-rumah-di-jual-di-sepinggan-balikpapan-1651026216.jpg,RUMAH DI SEPINGGAN,Rp 600 Juta,"Sepinggan, Balikpapan",2,1,400 m²,98 m²,,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,,,,,,,,,,,Dijual
350,"BALIKPAPAN,  GRAND CITY (Y199)",https://www.rumah123.com//properti/balikpapan/hos10067457/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10067457/original/hos10067457-rumah-di-jual-di-balikpapan-selatan-balikpapan-1649809712.jpg,"BALIKPAPAN,  GRAND CITY (Y199)","Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",2,2,72 m²,57 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,,,,,,,,,,,Dijual
351,RUMAH CANTIK FULL FURNISH DI KAWASAN BELLER,https://www.rumah123.com//properti/balikpapan/hos10021674/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10021674/original/hos10021674-rumah-di-jual-di-balikpapan-tengah-balikpapan-1679985124.jpg,RUMAH CANTIK FULL FURNISH DI KAWASAN BELLER,"Rp 1,8 Miliar","Balikpapan Tengah, Balikpapan",5,3,150 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
352,RUMAH CANTIK FULL FURNISH DI KAWASAN BELLER,https://www.rumah123.com//properti/balikpapan/hos8904125/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8904125/original/hos8904125-rumah-di-jual-di-balikpapan-tengah-balikpapan-1632712620.jpg,RUMAH CANTIK FULL FURNISH DI KAWASAN BELLER,"Rp 1,8 Miliar","Balikpapan Tengah, Balikpapan",5,3,150 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
353,"BALIKPAPAN, RUMAH CANTIK TURUN HARGA 2M >> 1,7 M >> 1,6M",https://www.rumah123.com//properti/balikpapan/hos10021665/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10021665/original/hos10021665-rumah-di-jual-di-balikpapan-selatan-balikpapan-1649203239.jpg,"BALIKPAPAN, RUMAH CANTIK TURUN HARGA 2M >> 1,7 M >> 1,6M","Rp 1,6 Miliar","Balikpapan Selatan, Balikpapan",3,2,180 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,,,,,,,,,,,Dijual
354,Rumah Minimalis Free Biaya Tanpa Dp,https://www.rumah123.com//properti/balikpapan/hos9758369/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1355633/2023-09-17-03-20-07-1c7d399d-9706-412c-b4f2-4cf01c18d48c.png,Rumah Minimalis Free Biaya Tanpa Dp,Rp 350 Juta,"Balikpapan Utara, Balikpapan",2,1,90 m²,40 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Ya,Unfurnished,1,Pemukiman Warga,Ya,,PAM atau PDAM,Tidak,Baru,Dijual
355,"Rumah 2 Lantai Harga Murah Sepinggan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9757276/,https://picture.rumah123.com/r123/720x420-crop/house/ho97/9757276/original/hos9757276-rumah-di-jual-di-sepinggan-di-balikpapan-16455907591278.jpg,"Rumah 2 Lantai Harga Murah Sepinggan, Balikpapan",Rp 975 Juta,"Sepinggan, Balikpapan",4,2,150 m²,160 m²,1,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,Unfurnished,2,,Tidak,,,Tidak,Baru,Dijual
