,judul,hyperlink,img_hyperlinks,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
87,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,https://www.rumah123.com//properti/balikpapan/hos14887761/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1430095/2023-09-23-05-34-44-f4bfe583-025e-4544-b491-4c844411c215.jpg,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,Rp 807 Juta,"Balikpapan Selatan, Balikpapan",,,90 m²,50 m²,1,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,Tidak,Tidak,,1,,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru,Dijual
88,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,https://www.rumah123.com//properti/balikpapan/hos14887761/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1430095/2023-09-23-05-34-44-f4bfe583-025e-4544-b491-4c844411c215.jpg,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,Rp 807 Juta,"Balikpapan Selatan, Balikpapan",3,2,90 m²,50 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
89,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,https://www.rumah123.com//properti/balikpapan/hos14887733/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14887733/original/hos14887733-rumah-di-jual-di-balikpapan-selatan-balikpapan-1695447145.jpg,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,Rp 807 Juta,"Balikpapan Selatan, Balikpapan",,,90 m²,50 m²,1,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,Tidak,Tidak,,1,,Ya,2 Mobil,PAM atau PDAM,Tidak,Baru,Dijual
90,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,https://www.rumah123.com//properti/balikpapan/hos14887733/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14887733/original/hos14887733-rumah-di-jual-di-balikpapan-selatan-balikpapan-1695447145.jpg,Rumah Modern Strategis Dekat Balikpapan Baru Pusat Kota 004PPK,Rp 807 Juta,"Balikpapan Selatan, Balikpapan",3,2,90 m²,50 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
91,Rumah tingkat 2 di Perum Kaliandra balikpapan,https://www.rumah123.com//properti/balikpapan/hos14882632/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14882632/original/hos14882632-rumah-di-jual-di-balikpapan-utara-balikpapan-1695427798.jpg,Rumah tingkat 2 di Perum Kaliandra balikpapan,Rp 850 Juta,"Balikpapan Utara, Balikpapan",3,3,144 m²,140 m²,2,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Tidak,3 Mobil,,Tidak,Bagus,Dijual
92,RUMAH GAYA MEDITERANIA 2 LANTAI SIAP HUNI FULL FURNISH LOKASI BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos14802926/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14802926/original/hos14802926-rumah-di-jual-di-balikpapan-baru-balikpapan-1694861770.jpg,RUMAH GAYA MEDITERANIA 2 LANTAI SIAP HUNI FULL FURNISH LOKASI BALIKPAPAN BARU,"Rp 2,75 Miliar","Balikpapan Baru, Balikpapan",5,4,200 m²,298 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,2,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
93,RUMAH SIAP HUNI LOKASI BALIKPAPAN BARU BEBAS BANJIR TEMPAT AMAN DAN NYAMAN,https://www.rumah123.com//properti/balikpapan/hos14802910/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14802910/original/hos14802910-rumah-di-jual-di-balikpapan-baru-balikpapan-1694861620.jpg,RUMAH SIAP HUNI LOKASI BALIKPAPAN BARU BEBAS BANJIR TEMPAT AMAN DAN NYAMAN,"Rp 4,5 Miliar","Balikpapan Baru, Balikpapan",6,6,672 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
94,Jual Rumah Perum WIKA MAHOGANY Balikpapan,https://www.rumah123.com//properti/balikpapan/hos14726361/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1714689/2023-09-09-05-06-51-a1121323-36a2-4760-baa5-f4d2acee8b94.jpg,Jual Rumah Perum WIKA MAHOGANY Balikpapan,Rp 700 Juta,"Gn. Samarinda, Balikpapan",,,120 m²,57 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,,Dijual
95,CEPAT RUMAH DITENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14725781/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14725781/original/hos14725781-rumah-di-jual-di-balikpapan-selatan-balikpapan-1694232977.jpg,CEPAT RUMAH DITENGAH KOTA BALIKPAPAN,Rp 1 Miliar,"Balikpapan Selatan, Balikpapan",3,2,150 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,2,,,,,,,,,,,,Dijual
96,hunian minimalis dekat Terminal Bus Batu Ampar,https://www.rumah123.com//properti/balikpapan/hos14664711/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14664711/original/hos14664711-rumah-di-jual-di-balikpapan-utara-balikpapan-1693638044.jpg,hunian minimalis dekat Terminal Bus Batu Ampar,Rp 750 Juta,"Balikpapan Utara, Balikpapan",2,1,146 m²,48 m²,1,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Terjual
97,BALIKPAPAN PERUMAHAN BUKIT ALAM LESTARI,https://www.rumah123.com//properti/balikpapan/hos14660267/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14660267/original/hos14660267-rumah-di-jual-di-balikpapan-utara-balikpapan-1693616669.jpg,BALIKPAPAN PERUMAHAN BUKIT ALAM LESTARI,Rp 360 Juta,"Balikpapan Utara, Balikpapan",2,1,120 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
98,"RUMAH DI GRAND CITY LOKASI STRATEGIS, AKSES CEPAT, PERUMAHAN TERBAIK DI PINTU GERBANG IKN",https://www.rumah123.com//properti/balikpapan/hos14524000/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14524000/original/hos14524000-rumah-di-jual-di-balikpapan-utara-balikpapan-1692422367.jpg,"RUMAH DI GRAND CITY LOKASI STRATEGIS, AKSES CEPAT, PERUMAHAN TERBAIK DI PINTU GERBANG IKN","Rp 3,95 Miliar","Balikpapan Utara, Balikpapan",3,3,180 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,1,Tidak,Tidak,,2,,Tidak,2 Mobil,,Tidak,Bagus,Dijual
99,RUMAH DUA KAMAR TIDUR DI TENGAH KOTA,https://www.rumah123.com//properti/balikpapan/hos10363428/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10363428/original/hos10363428-rumah-di-jual-di-balikpapan-tengah-balikpapan-1654476693.jpg,RUMAH DUA KAMAR TIDUR DI TENGAH KOTA,Rp 750 Juta,"Balikpapan Tengah, Balikpapan",2,1,144 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
100,RUMAH,https://www.rumah123.com//properti/balikpapan/hos9105047/,https://picture.rumah123.com/r123/720x420-crop/house/ho91/9105047/original/hos9105047-rumah-di-jual-di-balikpapan-tengah-balikpapan-1636018223.jpg,RUMAH,Rp 4 Miliar,"Balikpapan Tengah, Balikpapan",6,3,143 m²,342 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
101,rumah minimalist bersih dekat SMAN 5 Balikpapan,https://www.rumah123.com//properti/balikpapan/hos14469959/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14469959/original/hos14469959-rumah-di-jual-di-balikpapan-selatan-balikpapan-1691809754.jpg,rumah minimalist bersih dekat SMAN 5 Balikpapan,Rp 650 Juta,"Balikpapan Selatan, Balikpapan",2,1,120 m²,88 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Dijual
102,RUMAH EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos9510060/,https://picture.rumah123.com/r123/720x420-crop/house/ho95/9510060/original/hos9510060-rumah-di-jual-di-balikpapan-utara-balikpapan-1642377652.jpg,RUMAH EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,"Rp 1,13 Miliar","Balikpapan Utara, Balikpapan",4,2,145 m²,160 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,,,,,,,,,,,,Dijual
103,RUMAH LUAS COCOK UNTUK TOKO DI DAERAH RAMAI STRATEGIS BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos9874748/,https://picture.rumah123.com/r123/720x420-crop/house/ho98/9874748/original/hos9874748-rumah-di-jual-di-balikpapan-selatan-balikpapan-1647246284.jpg,RUMAH LUAS COCOK UNTUK TOKO DI DAERAH RAMAI STRATEGIS BALIKPAPAN,"Rp 3,69 Miliar","Balikpapan Selatan, Balikpapan",4,4,400 m²,230 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
104,RUMAH BESAR MEWAH DI PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos9846131/,https://picture.rumah123.com/r123/720x420-crop/house/ho98/9846131/original/hos9846131-rumah-di-jual-di-balikpapan-baru-balikpapan-1646873259.jpg,RUMAH BESAR MEWAH DI PERUMAHAN ELITE BALIKPAPAN,"Rp 3,5 Miliar","Balikpapan Baru, Balikpapan",4,3,198 m²,275 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,,,,,,,,,,,,Dijual
105,RUMAH TIGA KAMAR TIDUR DALAM PERUMAHAN ELITE,https://www.rumah123.com//properti/balikpapan/hos9998344/,https://picture.rumah123.com/r123/720x420-crop/house/ho99/9998344/original/hos9998344-rumah-di-jual-di-balikpapan-selatan-balikpapan-1648862919.jpg,RUMAH TIGA KAMAR TIDUR DALAM PERUMAHAN ELITE,"Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",3,2,90 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
106,RUMAH LUAS  EMPAT KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10068093/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10068093/original/hos10068093-rumah-di-jual-di-balikpapan-selatan-balikpapan-1649818241.jpg,RUMAH LUAS  EMPAT KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 3,75 Miliar","Balikpapan Selatan, Balikpapan",4,2,350 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,,,,,,,,,,,Dijual
107,RUMAH HOOK LUAS  LIMA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10068679/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10068679/original/hos10068679-rumah-di-jual-di-balikpapan-selatan-balikpapan-1649822013.jpg,RUMAH HOOK LUAS  LIMA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 4,25 Miliar","Balikpapan Selatan, Balikpapan",4,2,350 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,,,,,,,,,,,Dijual
108,RUMAH LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10336408/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10336408/original/hos10336408-rumah-di-jual-di-balikpapan-utara-balikpapan-1654091499.jpg,RUMAH LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 2,1 Miliar","Balikpapan Utara, Balikpapan",3,2,200 m²,160 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
109,RUMAH CANTIK BERSIH DALAM PERUMAHAN LUAS BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10255311/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10255311/original/hos10255311-rumah-di-jual-di-balikpapan-selatan-balikpapan-1652925286.jpg,RUMAH CANTIK BERSIH DALAM PERUMAHAN LUAS BALIKPAPAN,Rp 850 Juta,"Balikpapan Selatan, Balikpapan",3,2,143 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
110,RUMAH LUAS MURAH DI TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10303909/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10303909/original/hos10303909-rumah-di-jual-di-balikpapan-selatan-balikpapan-1653619916.jpg,RUMAH LUAS MURAH DI TENGAH KOTA BALIKPAPAN,"Rp 1,05 Miliar","Balikpapan Selatan, Balikpapan",4,2,200 m²,178 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
111,RUMAH MURAH DUA KAMAR TIDUR DI TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10363429/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10363429/original/hos10363429-rumah-di-jual-di-balikpapan-selatan-balikpapan-1654476716.jpg,RUMAH MURAH DUA KAMAR TIDUR DI TENGAH KOTA BALIKPAPAN,Rp 475 Juta,"Balikpapan Selatan, Balikpapan",2,2,92 m²,70 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
112,RUMAH MEWAH LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos10400596/,https://picture.rumah123.com/r123/720x420-crop/house/ho10/10400596/original/hos10400596-rumah-di-jual-di-balikpapan-baru-balikpapan-1654906214.jpg,RUMAH MEWAH LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 3,58 Miliar","Balikpapan Baru, Balikpapan",4,3,240 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,,,,,,,,,,,,Dijual
113,RUMAH 2 LANTAI SIAP HUNI DITENGAH KOTA,https://www.rumah123.com//properti/balikpapan/hos14468976/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14468976/original/hos14468976-rumah-di-jual-di-balikpapan-selatan-balikpapan-1691799672.jpg,RUMAH 2 LANTAI SIAP HUNI DITENGAH KOTA,"Rp 2,4 Miliar","Balikpapan Selatan, Balikpapan",6,5,479 m²,306 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,,,,,,,,,,,,Dijual
114,CLUSTER NORDVILLE GRANDCITY,https://www.rumah123.com//properti/balikpapan/hos14468956/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14468956/original/hos14468956-rumah-di-jual-di-balikpapan-utara-balikpapan-1691799564.jpg,CLUSTER NORDVILLE GRANDCITY,"Rp 1,6 Miliar","Balikpapan Utara, Balikpapan",3,3,98 m²,88 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
115,RUMAH DI TENGAH KOTA BALIKPAPAN KAL-TIM ,https://www.rumah123.com//properti/balikpapan/hos14291630/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14291630/original/hos14291630-rumah-di-jual-di-prapatan-balikpapan-1690001143.jpg,RUMAH DI TENGAH KOTA BALIKPAPAN KAL-TIM ,Rp 650 Juta,"Prapatan, Balikpapan",5,2,153 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Tidak,Unfurnished,,,Tidak,,,Tidak,Bagus,Dijual
116,RUMAH CANTIK DI PUSAT KOTA SIAP HUNI,https://www.rumah123.com//properti/balikpapan/hos14291570/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14291570/original/hos14291570-rumah-di-jual-di-balikpapan-selatan-balikpapan-1690000869.jpg,RUMAH CANTIK DI PUSAT KOTA SIAP HUNI,"Rp 1,3 Miliar","Balikpapan Selatan, Balikpapan",3,2,120 m²,90 m²,1,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,1,Tidak,Tidak,Unfurnished,2,,Tidak,2 Mobil,,Tidak,Bagus,Dijual
117,Rumah recomend banget untuk keluarga kecil ditengah kota,https://www.rumah123.com//properti/balikpapan/hos14290770/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1655652/2023-07-22-03-31-36-e4f5d3dc-d047-45e6-9597-f1c511675269.jpg,Rumah recomend banget untuk keluarga kecil ditengah kota,Rp 950 Juta,"Balikpapan Selatan, Balikpapan",3,2,112 m²,80 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Ya,Ya,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual
118,Rumah design cantik dan bagus sudah ada furniturnya,https://www.rumah123.com//properti/balikpapan/hos14290686/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1655652/2023-07-22-03-25-45-90170088-4ffe-4d20-836a-97f1684e06fb.jpg,Rumah design cantik dan bagus sudah ada furniturnya,"Rp 1,65 Miliar","Balikpapan Selatan, Balikpapan",3,2,152 m²,95 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Ya,Ya,Semi Furnished,1,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
119,Rumah Cantik dan terawat harganha sangat murah,https://www.rumah123.com//properti/balikpapan/hos14290608/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1655652/2023-07-22-03-19-32-d5e77843-de74-4942-a7af-22f67d9ffb9d.jpg,Rumah Cantik dan terawat harganha sangat murah,Rp 1 Miliar,"Balikpapan Selatan, Balikpapan",2,1,102 m²,100 m²,1,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,Ya,Ya,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
120,RUMAH CANTIK LINGKUNGAN TENANG DAN LUAS,https://www.rumah123.com//properti/balikpapan/hos14290539/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14290539/original/hos14290539-rumah-di-jual-di-balikpapan-selatan-balikpapan-1689995631.jpg,RUMAH CANTIK LINGKUNGAN TENANG DAN LUAS,"Rp 2,4 Miliar","Balikpapan Selatan, Balikpapan",3,2,277 m²,180 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,1,Tidak,Tidak,Unfurnished,1,,Tidak,2 Mobil,,Tidak,Bagus,Dijual
121,Rumah kondisi bagus dikawasan balikpapan baru. ,https://www.rumah123.com//properti/balikpapan/hos14290465/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1655652/2023-07-22-03-08-46-0f188cd0-f782-480a-8506-30b2250731df.jpg,Rumah kondisi bagus dikawasan balikpapan baru. ,"Rp 1,55 Miliar","Balikpapan Baru, Balikpapan",3,4,112 m²,144 m²,1,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,Ya,Ya,Unfurnished,2,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
122,Rumah serba pink diperumahan grandcity. ,https://www.rumah123.com//properti/balikpapan/hos14290125/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1655652/2023-07-22-02-41-17-f2270f56-32e5-4bd4-a975-36936ffdfe09.jpg,Rumah serba pink diperumahan grandcity. ,"Rp 1,55 Miliar","Balikpapan Utara, Balikpapan",2,2,112 m²,64 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Ya,Ya,Unfurnished,1,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Bagus,Dijual
123,BU RUMAH MINIMALIS MODERN DIJUAL CEPAT DI AREA WIKA,https://www.rumah123.com//properti/balikpapan/hos14286688/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1655652/2023-07-21-11-30-01-148d8b4b-86f4-4f6c-9aaf-484c9b1f6104.jpg,BU RUMAH MINIMALIS MODERN DIJUAL CEPAT DI AREA WIKA,"Rp 1,1 Miliar","Batu Ampar, Balikpapan",4,3,160 m²,145 m²,1,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,Ya,Ya,Unfurnished,1,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
124,DIJUAL RUMAH STRATEGIS PINGGIR JALAN RAYA,https://www.rumah123.com//properti/balikpapan/hos14234661/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14234661/original/hos14234661-rumah-di-jual-di-balikpapan-tengah-balikpapan-1689381334.jpg,DIJUAL RUMAH STRATEGIS PINGGIR JALAN RAYA,"Rp 6,5 Miliar","Balikpapan Tengah, Balikpapan",9,4,516 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1,Tidak,Tidak,Unfurnished,1,,Tidak,4 Mobil,PAM atau PDAM,Tidak,,Dijual
125,"Rumah dekat Pasar,Sekolah,&Tempat Ibadah,tempat nya aman.",https://www.rumah123.com//properti/balikpapan/hos13973500/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2023-06-10-12-44-47-22d436fe-18db-4ad3-8dba-7aca2f1db8c9.jpg,"Rumah dekat Pasar,Sekolah,&Tempat Ibadah,tempat nya aman.",Rp 680 Juta,"Sepinggan, Balikpapan",,,120 m²,52 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
126,Rumah Jual Areal Gn.Sari akses truk dari Jalan Maryati dan Toko Utama,https://www.rumah123.com//properti/balikpapan/hos13973451/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1729095/2023-06-10-12-31-54-e261e3a1-c9d1-49db-b28c-6f06268cd1b8.jpg,Rumah Jual Areal Gn.Sari akses truk dari Jalan Maryati dan Toko Utama,Rp 1 Miliar,"Balikpapan Tengah, Balikpapan",,,305 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,1,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
