,Unnamed: 0,Judul,Harga,Lokasi,Hyperlink,Img_Hyperlink,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
249,752,"Rumah 2 Lantai Harga Murah Sepinggan, Balikpapan",Rp 975 Juta,"Sepinggan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9757276/,https://picture.rumah123.com/r123/720x420-crop/house/ho97/9757276/original/hos9757276-rumah-di-jual-di-sepinggan-di-balikpapan-16455907591278.jpg,4.0,2.0,150 m²,160 m²,1.0,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,Unfurnished,2.0,,Tidak,,,Tidak,Baru,Dijual
250,753,RUMAH BALIKPAPAN BARU HOOK MEWAH BARU RENOVASI,"Rp 4,8 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9756712/,https://picture.rumah123.com/r123/720x420-crop/house/ho97/9756712/original/hos9756712-rumah-di-jual-di-balikpapan-selatan-balikpapan-1645587948.jpg,5.0,3.0,396 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1.0,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
251,754,RUMAH BALIKPAPAN BDI SIAP HUNI NYAMAN,"Rp 1,6 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9659113/,https://picture.rumah123.com/r123/720x420-crop/house/ho96/9659113/original/hos9659113-rumah-di-jual-di-balikpapan-selatan-balikpapan-1644380662.jpg,2.0,2.0,160 m²,135 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
252,755,BESAR DALAM PERUMAHAN ELIT,"Rp 1,9 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9609673/,https://picture.rumah123.com/r123/720x420-crop/house/ho96/9609673/original/hos9609673-rumah-di-jual-di-balikpapan-baru-balikpapan-1703827371.jpg,2.0,2.0,200 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
253,756,MINIMALIS MODERN DALAM KOMPLEK PERUMAHAN,"Rp 2,3 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9569426/,https://picture.rumah123.com/r123/720x420-crop/house/ho95/9569426/original/hos9569426-rumah-di-jual-di-balikpapan-tengah-balikpapan-1703831479.jpg,3.0,3.0,200 m²,171 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
254,757,RUMAH MURAH BUKIT DAMAI INDAH BALIKPAPAN IKN NUSANTARA,"Rp 1,1 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9566876/,https://picture.rumah123.com/r123/720x420-crop/house/ho95/9566876/original/hos9566876-rumah-di-jual-di-balikpapan-tengah-balikpapan-1643156561.jpg,4.0,2.0,144 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
255,758,RUMAH BALIKPAPAN BARU TERAWAT DAN STRATEGIS,"Rp 1,75 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9348260/,https://picture.rumah123.com/r123/720x420-crop/house/ho93/9348260/original/hos9348260-rumah-di-jual-di-balikpapan-selatan-balikpapan-1639560042.jpg,4.0,2.0,158 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
256,759,RUMAH MEWAH BALIKPAPAN WIKA MODERN MINIMALIS (RJ006),"Rp 3,59 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9219554/,https://picture.rumah123.com/r123/720x420-crop/house/ho92/9219554/original/hos9219554-rumah-di-jual-di-balikpapan-utara-balikpapan-1637742211.jpg,5.0,4.0,298 m²,230 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1.0,,,,,,,,,,,,Dijual
257,760,"HUNIAN NYAMAN DI LINGKUNGAN YANG RAMAH,AMAN",Rp 450 Juta,"Baru Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos9135809/,https://picture.rumah123.com/r123/720x420-crop/house/ho91/9135809/original/hos9135809-rumah-di-jual-di-baru-tengah-balikpapan-1636542230.jpg,2.0,1.0,150 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
258,761,RUMAH HOMY COZY ASRI DI PERUMAHAN ELITE,"Rp 3,9 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos8986983/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8986983/original/hos8986983-rumah-di-jual-di-balikpapan-baru-balikpapan-1634104384.jpg,3.0,3.0,375 m²,155 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,2.0,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
259,762,Rumah Sepinggan Pratama,"Rp 1,26 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos8101448/,https://picture.rumah123.com/r123/720x420-crop/house/ho81/8101448/original/hos8101448-rumah-di-jual-di-balikpapan-selatan-balikpapan-16171503163014.jpg,2.0,1.0,142 m²,95 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,Unfurnished,1.0,,,,,,Bagus,Dijual
260,763,Rumah cantik pinggir pantai Batakan Village,"Rp 1,5 Miliar","Manggar Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos7539897/,https://picture.rumah123.com/r123/720x420-crop/house/ho75/7539897/original/hos7539897-rumah-di-jual-di-manggar-baru-balikpapan-16050559241476.jpg,3.0,2.0,136 m²,117 m²,,Rumah,SHM - Sertifikat Hak Milik,,1.0,,,,Unfurnished,1.0,,,,,,Baru,Dijual
261,764,BUKIT DAMAI INDAH,"Rp 4,5 Miliar","Balikpapan Barat, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16224239/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16224239/original/hos16224239-rumah-di-jual-di-balikpapan-barat-balikpapan-1706713230.jpg,3.0,2.0,330 m²,250 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",2200 Watt,1.0,,,,,1.0,,,,,,,Dijual
262,765,RUMAH NYAMAN TANAH LUAS,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16216976/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16216976/original/hos16216976-rumah-di-jual-di-balikpapan-utara-balikpapan-1706595377.jpg,3.0,2.0,395 m²,121 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
263,766,RUMAH DI /KAN,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16212948/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16212948/original/hos16212948-rumah-di-jual-di-balikpapan-selatan-balikpapan-1706581214.jpg,2.0,1.0,90 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
264,767,Rumah Bagus dan Siap Huni 2 lantai FullFurnished,"Rp 1,6 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16141833/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2024-01-23-08-25-36-ba69ed00-d291-45a0-b0a6-2733cbb4cf27.jpg,4.0,2.0,156 m²,200 m²,1.0,Rumah,HGB - Hak Guna Bangunan,,,1.0,Ya,Ya,Furnished,2.0,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual
265,768,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140589/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-07-03-50-9c752809-b777-402c-a76a-468d43037416.jpg,3.0,2.0,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1.0,,Tidak,,,Tidak,Bagus,Dijual
266,769,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Timur, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140392/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-07-02-24-03562ef1-d5e9-4ef8-baea-6d4801da2a16.jpg,3.0,2.0,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1.0,,Tidak,,,Tidak,Bagus,Dijual
267,770,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140352/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-07-01-02-946d9181-b41b-48de-bb2f-4ee3df685043.jpg,3.0,2.0,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1.0,,Tidak,,,Tidak,Bagus,Dijual
268,771,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140307/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-59-10-016c78c7-18cb-4bbe-aff6-0c968f12be46.jpg,3.0,2.0,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1.0,,Tidak,,,Tidak,Bagus,Dijual
269,772,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140302/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-56-33-1aafcc20-bd6f-4787-8e70-08ad01b9b2cf.jpg,3.0,2.0,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,1.0,Tidak,Tidak,Furnished,1.0,,Tidak,,,Tidak,Bagus,Dijual
270,773,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara,"Rp 1,7 Miliar","Balikpapan Kota, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140299/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-57-48-5f0682bd-79ff-4bf0-9f21-fc659aa94e01.jpg,3.0,2.0,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Tidak,Tidak,Furnished,1.0,,Tidak,,,Tidak,Bagus,Dijual
271,774,Bu Rumah Komplek Full Furnish di Jl Wonorejo Balikpapan Utara ,"Rp 1,7 Miliar","Balikpapan Barat, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16140255/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1476447/2024-01-23-06-55-23-0918181e-0adc-48bb-b193-aaddb4c1ba96.jpg,3.0,2.0,345 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,,,1.0,Ya,Ya,Furnished,1.0,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual
0,776,RUMAH DIJUAL BALIKPAPAN BARU VANCOUVER HV NO.15 BALIKPAPAN,"Rp 4,4 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16069690/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1727362/2024-01-16-15-53-39-06d4dd14-6782-498a-9582-a134c0121f83.jpg,4.0,4.0,342 m²,102 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1.0,2.0,Ya,Ya,Semi Furnished,2.0,,Tidak,,Sumur Bor,Tidak,Sudah Renovasi,Dijual
1,777,"RUMAH DI BALIKPAPAN,   BISA BUAT TEMPAT USAHA  HARGA DI BWH PASAR","Rp 2,85 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16058571/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16058571/original/hos16058571-rumah-di-jual-di-balikpapan-utara-balikpapan-1705372328.jpg,5.0,3.0,401 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1.0,,,,,,,,,,,,Dijual
2,778,"RUMAH JUAL PUPUK,DEKAT BSB DAN BANDARA","Rp 4,6 Miliar","Balikpapan Kota, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15992326/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1929388/2024-01-09-07-32-52-d2bb9259-b469-4e25-a377-c0726bdcb9a2.jpg,4.0,2.0,330 m²,300 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,10000 Watt,1.0,1.0,Ya,Ya,Furnished,1.0,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
3,779,MURAH RUMAH BALIKPAPAN REGENCY 3 LANTAI,"Rp 1,24 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15989815/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15989815/original/hos15989815-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704777388.jpg,4.0,2.0,120 m²,145 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
4,780,RUMAH SIAP HUNI 2 LANTAI SEMI FURNISH DENGAN DESAIN MINIMALIS LOKASI AMAN DAN NYAMAN,"Rp 1,2 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15985985/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15985985/original/hos15985985-rumah-di-jual-di-balikpapan-utara-balikpapan-1704760039.jpg,2.0,2.0,78 m²,47 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
5,781,RUMAH MEWAH DAUN VILLAGE MENGEDEPANKAN KEMEWAHAN,Rp 895 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15985979/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15985979/original/hos15985979-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704759958.jpg,2.0,1.0,98 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
6,782,Rumah Graha Mulawarman UnFurnished Bagus ,Rp 500 Juta,"Balikpapan Timur, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15930847/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2024-01-02-09-01-34-f896f11a-37a1-4205-885d-75f6783e05fe.jpg,2.0,1.0,96 m²,38 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1.0,Ya,Ya,Unfurnished,1.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
7,783,Rumah di Bukit Siaga Indah,"Rp 1,35 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15930489/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15930489/original/hos15930489-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704184211.jpg,3.0,2.0,150 m²,85 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
8,784,Di  Rumah Mewah Siap Huni Di Balikpapan,"Rp 1,1 Miliar","Gn. Samarinda, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15928262/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15928262/original/hos15928262-rumah-di-jual-di-gn.-samarinda-balikpapan-1704172345.jpg,2.0,1.0,208 m²,86 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
9,785,500 JT-AN TENGAH KOTA,Rp 575 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15924765/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15924765/original/hos15924765-rumah-di-jual-di-balikpapan-selatan-balikpapan-1704155049.jpg,2.0,1.0,78 m²,45 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,,,,,,,,,,,Dijual
10,786,Rumah Siap Huni Full Furniture Di Balikpapan Tengah,Rp 1 Miliar,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15924751/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15924751/original/hos15924751-rumah-di-jual-di-balikpapan-tengah-balikpapan-1704154755.jpg,4.0,3.0,204 m²,204 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
11,787,Rumah bagus di perumahan Regency Semi Furnished,"Rp 1,7 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15878227/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2023-12-26-09-02-44-c8e62ff8-bee1-479c-bbd6-d28976add8a4.jpg,3.0,3.0,98 m²,71 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1.0,Ya,Ya,Semi Furnished,2.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
12,788,RUMAH BALIKPAPAN BDI PUSAT KOTA 5 KAMAR,"Rp 1,5 Miliar","Gunung Bahagia, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15874585/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15874585/original/hos15874585-rumah-di-jual-di-gunung-bahagia-balikpapan-1703553235.jpg,5.0,3.0,144 m²,207 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1.0,,,,,,,,,,,,Dijual
13,789,"131 Balikpapan Baru Rumah 2,5 Lantai Harga Dibawah Pasaran","Rp 2,2 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15766030/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-14-22-14-37-1b3ee454-80de-4b70-82eb-0b89d7c17f35.jpg,4.0,4.0,160 m²,320 m²,1.0,Rumah,HGB - Hak Guna Bangunan,2200 Watt,1.0,,Ya,Ya,Unfurnished,3.0,,Ya,3 Mobil,Sumur Bor,Tidak,,Dijual
14,790,Rumah Modern 2 Lantai di Borneo Paradiso,"Rp 5,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15761443/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2023-12-12-07-11-14-a2756ab1-e067-4161-a133-450b9fa242ac.jpg,5.0,3.0,234 m²,468 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1.0,1.0,Ya,Ya,Unfurnished,2.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Sudah Renovasi,Dijual
15,791,RUMAH ASRI DALAM CLUSTER,"Rp 1,7 Miliar","Damai, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15760033/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15760033/original/hos15760033-rumah-di-jual-di-damai-balikpapan-1702357784.jpg,3.0,1.0,195 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1.0,,,,,,,,,,,,Dijual
16,792,RUMAH SIAP HUNI,"Rp 1,5 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15760012/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15760012/original/hos15760012-rumah-di-jual-di-balikpapan-utara-balikpapan-1702357651.jpg,2.0,2.0,108 m²,60 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,,,,,,,,,,,Dijual
17,793,358 Balikpapan Citra Bukit Indah 4 Kt Furnished,"Rp 3,25 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688278/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-05-23-22-03-18c48ef2-957b-4005-acc7-e67388f02a07.jpg,4.0,4.0,160 m²,298 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1.0,,Tidak,Tidak,Furnished,1.0,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
18,794,"Rumah Mewah Siap Huni di Pupuk, Balikpapan",Rp 25 Miliar,"Balikpapan Kota, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15684410/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2023-12-26-03-45-58-93eceb50-6c79-4e3a-a830-8162226b15f7.jpg,15.0,15.0,1060 m²,1600 m²,4.0,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,,1.0,Tidak,Tidak,Furnished,2.0,Perkotaan,Ya,2 Mobil,Sumur Bor,Tidak,Bagus,Dijual
19,795,"Dijual Rumah Di Jl. Tumaritis Gang Arwana , Balikpapan",Rp 450 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15684110/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1082865/2023-12-05-09-02-14-b951a7db-a6ed-481f-8482-f22fc4cef457.jpg,2.0,2.0,87 m²,66 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,1.0,Ya,Ya,Unfurnished,1.0,,Ya,,PAM atau PDAM,Tidak,Bagus,Dijual
20,796,RUMAH MINIMALIS TERAWAT DI AREA WIKA BALIKPAPAN,Rp 760 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15676221/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15676221/original/hos15676221-rumah-di-jual-di-balikpapan-utara-balikpapan-1701738055.jpg,3.0,1.0,120 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
21,797,Hunian Modern Dihook Di Balikpapan Baru.,"Rp 5,5 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15676182/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15676182/original/hos15676182-rumah-di-jual-di-balikpapan-baru-balikpapan-1701737453.jpg,5.0,5.0,248 m²,311 m²,2.0,Rumah,HGB - Hak Guna Bangunan,3500 Watt,,,Ya,Ya,Semi Furnished,2.0,Pemukiman Warga,Ya,4 Mobil,,Ya,Bagus,Dijual
22,798,"rumah megah dan cantik di balikpapan baru
",Rp 5 Miliar,"Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15613033/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1730302/2023-11-28-10-39-09-f803d40b-d487-47f3-8bb9-ad666e9e026f.jpg,,,300 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,1.0,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
23,799,"Dijual Rumah di Perumahan Balikpapan Regency Cluster Tapak Siring, Balikpapan",Rp 2 Miliar,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15609183/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1082865/2023-11-28-07-28-29-6dbef77e-b74c-4859-97b4-a62dac03a8bb.jpg,2.0,1.0,150 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,1.0,Ya,Ya,Furnished,1.0,,Tidak,,,Tidak,,Dijual
24,800,"Rumah Ayda Balikpapan Selatan, Kalimantan Timur","Rp 1,99 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15608344/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1650673/2023-11-28-06-53-49-a0827908-649c-4041-96d3-49712503b68c.jpg,2.0,2.0,399 m²,288 m²,,Rumah,HGB - Hak Guna Bangunan,4400 Watt,,1.0,Ya,Ya,,1.0,,Ya,,,Tidak,Bagus,Dijual
25,801,"Rumah Ayda Balikpapan Selatan, Kalimantan Timur",Rp 522 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15608305/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1650673/2023-11-28-06-51-28-fcdfbf85-60bd-4c2d-9d51-939afe66c029.jpg,2.0,1.0,164 m²,173 m²,,Rumah,HGB - Hak Guna Bangunan,4400 Watt,,1.0,Ya,Ya,,1.0,,Ya,,,Tidak,Bagus,Dijual
26,802,"Rumah Ayda Balikpapan Utara, Kalimantan Timur",Rp 949 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15608250/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1650673/2023-11-28-06-49-08-c146b06c-4a96-4e21-8e8c-c57f860d82ce.jpg,3.0,1.0,380 m²,172 m²,,Rumah,HGB - Hak Guna Bangunan,4400 Watt,,1.0,Ya,Ya,,1.0,,Ya,,,Tidak,Bagus,Dijual
27,803,"Rumah Ayda Balikpapan Tengah, Kalimantan Timur","Rp 1,01 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15608201/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1650673/2023-11-28-06-46-50-7d69878c-198b-4695-9c30-eb6e5fa00ddd.jpg,6.0,2.0,306 m²,196 m²,,Rumah,HGB - Hak Guna Bangunan,4400 Watt,,1.0,Ya,Ya,,1.0,,Ya,,,Tidak,Bagus,Dijual
28,804,"Rumah Ayda Balikpapan Tengah, Kalimantan Timur",Rp 770 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15608077/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1650673/2023-11-28-06-40-54-e04a33da-ca09-4afa-a46b-d6cb3d8f684a.jpg,3.0,1.0,174 m²,210 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,1.0,Ya,Ya,,1.0,,Ya,,,Tidak,Bagus,Dijual
29,805,"Rumah Ayda Balikpapan Utara, Kalimantan Timur",Rp 952 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15608007/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1650673/2023-11-28-06-37-15-e33806b8-bc6f-415d-9cba-0b7791b40a00.jpg,3.0,1.0,198 m²,125 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,1.0,Ya,Ya,,1.0,,Ya,,,Tidak,Bagus,Dijual
30,806,RUMAH CANTIK SATU LANTAI DI PERUMAHAN BDI,"Rp 1,7 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15605325/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15605325/original/hos15605325-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701142518.jpg,3.0,2.0,155 m²,82 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
